,time,distance,dh_fit_dx,gt,spot,w_surface_window_final,h_mean,dh_fit_dy,n_fit_photons,pflags,cycle,h_sigma,rgt,rms_misfit,delta_time,segment_id,doy,decyear,dowy,x,y,geometry
10050,2019-08-09T09:08:50.437000,5400835.50101277,0.009781941189699772,10,5,3.0,549.7928874527653,0.0,20,0,4,0.04257046665326327,646,0.19019783799337045,50576930.43665366,269338,221,2019.6037839433345,313,708167.1045374081,5375442.526780543,POINT (708167.1045374081 5375442.526780543)
10053,2019-08-09T09:08:50.438999,5400855.537360275,0.00310390951772499,10,5,3.0,549.9385135871506,0.0,30,0,4,0.03950811586494528,646,0.21014686854813022,50576930.43949145,269339,221,2019.603783943398,313,708164.1728932692,5375462.355830636,POINT (708164.1728932692 5375462.355830636)
10057,2019-08-09T09:08:50.442001,5400875.573707583,0.01582353295870087,10,5,3.0,550.149761163687,0.0,35,0,4,0.03563899803110117,646,0.20478812930019677,50576930.44233181,269340,221,2019.6037839434932,313,708161.264999151,5375482.187543879,POINT (708161.264999151 5375482.187543879)
10061,2019-08-09T09:08:50.445000,5400895.610054693,-0.005015820655283054,10,5,3.0,550.2639727527571,0.0,27,0,4,0.038174689413211324,646,0.19212630855648968,50576930.44517223,269341,221,2019.6037839435883,313,708158.3644720966,5375502.020617664,POINT (708158.3644720966 5375502.020617664)
10062,2019-08-09T09:08:50.445999,5398471.210623301,0.0006798332180739663,20,6,3.0,549.3178186908716,0.0,10,0,4,0.03948822556527737,646,0.12326273219753005,50576930.44559873,269220,221,2019.6037839436199,313,708571.0615973875,5373110.630526627,POINT (708571.0615973875 5373110.630526627)
10065,2019-08-09T09:08:50.448002,5400915.646401607,-0.006523309423346113,10,5,3.0,550.2182035934163,0.0,32,0,4,0.035969967302461894,646,0.20204695894291522,50576930.44800973,269342,221,2019.6037839436835,313,708155.4557516372,5375521.85266207,POINT (708155.4557516372 5375521.85266207)
10066,2019-08-09T09:08:50.448002,5398491.246994063,0.010362856040335267,20,6,3.0,549.4204443438177,0.0,11,0,4,0.03524803809856,646,0.11636040601659983,50576930.44841972,269221,221,2019.6037839436835,313,708568.0639526825,5373130.44990204,POINT (708568.0639526825 5373130.44990204)
10069,2019-08-09T09:08:50.451000,5400935.682748324,-0.016295985589262152,10,5,3.0,550.0213875590802,0.0,25,0,4,0.0434104068935586,646,0.17248866064713764,50576930.45084342,269343,221,2019.6037839437786,313,708152.5343677769,5375541.682211586,POINT (708152.5343677769 5375541.682211586)
10074,2019-08-09T09:08:50.459000,5400995.791787293,-0.06101733138989829,10,5,3.0,548.9016862769118,0.0,10,0,4,0.08461053638966894,646,0.26163639505368624,50576930.45930965,269346,221,2019.6037839440323,313,708143.6397207499,5375601.155223433,POINT (708143.6397207499 5375601.155223433)
10077,2019-08-09T09:08:50.462002,5401015.828133221,-0.07138973813659044,10,5,3.0,547.6261114896095,0.0,17,0,4,0.07054040988900002,646,0.2423056207305069,50576930.46211775,269347,221,2019.6037839441274,313,708140.6006680065,5375620.968690882,POINT (708140.6006680065 5375620.968690882)
10079,2019-08-09T09:08:50.465000,5401035.864478951,-0.059427496459223406,10,5,3.0,546.246531751685,0.0,14,0,4,0.05326261328495209,646,0.1884280377202471,50576930.4649172,269348,221,2019.6037839442224,313,708137.5243226611,5375640.777543442,POINT (708137.5243226611 5375640.777543442)
10082,2019-08-09T09:08:50.467999,5401055.900824485,-0.07356918537538881,10,5,3.0,544.7119551720591,0.0,10,0,4,0.07130780429316937,646,0.22476344748926141,50576930.46771468,269349,221,2019.6037839443177,313,708134.4234941081,5375660.584482901,POINT (708134.4234941081 5375660.584482901)
10085,2019-08-09T09:08:50.471001,5398651.537953072,0.008490445500655142,20,6,3.0,547.3784822843023,0.0,10,0,4,0.068319159881802,646,0.2057880635448892,50576930.47100983,269229,221,2019.6037839444127,313,708544.012807961,5373288.99976306,POINT (708544.012807961 5373288.99976306)
10094,2019-08-09T09:08:50.479000,5401136.046204649,-0.011105602121148195,10,5,3.0,537.6678093399989,0.0,14,0,4,0.06195397064557019,646,0.2002494879141344,50576930.478917964,269353,221,2019.6037839446665,313,708121.8942208524,5375739.790158699,POINT (708121.8942208524 5375739.790158699)
10097,2019-08-09T09:08:50.481998,5401156.082549198,0.00882140300575096,10,5,3.0,537.689773551722,0.0,33,0,4,0.04051859216536781,646,0.2274218563545023,50576930.4817376,269354,221,2019.6037839447615,313,708118.8110699619,5375759.598228396,POINT (708118.8110699619 5375759.598228396)
10100,2019-08-09T09:08:50.485001,5401176.118893549,0.009514668009190208,10,5,3.0,537.8555978186306,0.0,47,0,4,0.027682543971074038,646,0.1871926763232891,50576930.484563544,269355,221,2019.6037839448568,313,708115.7382937978,5375779.407370936,POINT (708115.7382937978 5375779.407370936)
10103,2019-08-09T09:08:50.487000,5401196.155237703,-0.009096022338448417,10,5,3.0,537.8927570968341,0.0,42,0,4,0.027122103047371632,646,0.17512769795086014,50576930.487392604,269356,221,2019.60378394492,313,708112.6717507262,5375799.21782584,POINT (708112.6717507262 5375799.21782584)
10106,2019-08-09T09:08:50.490002,5401216.19158166,-0.018615938860709225,10,5,3.0,537.6145089883536,0.0,31,0,4,0.03590705049171299,646,0.19987348336635394,50576930.49022301,269357,221,2019.6037839450153,313,708109.6090707919,5375819.028774704,POINT (708109.6090707919 5375819.028774704)
10109,2019-08-09T09:08:50.493000,5401236.22792542,-0.00633978899809895,10,5,3.0,537.3690316524318,0.0,24,0,4,0.04210945715959202,646,0.20613706137213691,50576930.49305338,269358,221,2019.6037839451103,313,708106.5594010616,5375838.841319325,POINT (708106.5594010616 5375838.841319325)
10111,2019-08-09T09:08:50.495998,5401256.264268982,-0.0047157014312388945,10,5,3.0,537.3424883679651,0.0,22,0,4,0.05807727868902729,646,0.27216751090586955,50576930.49588273,269359,221,2019.6037839452054,313,708103.5290390716,5375858.657019474,POINT (708103.5290390716 5375858.657019474)
10115,2019-08-09T09:08:50.499001,5401276.300612347,0.018927948157154262,10,5,3.0,537.5642555681346,0.0,15,0,4,0.11199408722232418,646,0.2525795513029231,50576930.49871037,269360,221,2019.6037839453006,313,708100.5158088239,5375878.475091944,POINT (708100.5158088239 5375878.475091944)
10119,2019-08-09T09:08:50.504002,5401316.373298489,0.001789763428574176,10,5,3.0,538.351065670592,0.0,19,0,4,0.044649124036252805,646,0.15100713706309965,50576930.50434503,269362,221,2019.6037839454593,313,708094.552692754,5375918.118079804,POINT (708094.552692754 5375918.118079804)
10121,2019-08-09T09:08:50.507000,5401336.409641263,0.004535112546562914,10,5,3.0,538.4284686967288,0.0,22,0,4,0.04301842890425005,646,0.20172872472176254,50576930.50715695,269363,221,2019.6037839455544,313,708091.5696721375,5375937.93945951,POINT (708091.5696721375 5375937.93945951)
10124,2019-08-09T09:08:50.509998,5401356.44598384,-0.010156518860094721,10,5,3.0,538.4485265887133,0.0,25,0,4,0.052673886348429774,646,0.2381976196244219,50576930.50996848,269364,221,2019.6037839456494,313,708088.5792313371,5375957.760866083,POINT (708088.5792313371 5375957.760866083)
10156,2019-08-09T09:08:50.547001,5399192.519846598,-0.04359897940599744,20,6,3.0,549.2801553162421,0.0,10,0,4,0.07027735167275646,646,0.2217890061159252,50576930.5471063,269256,221,2019.6037839468227,313,708461.787719035,5373823.958524961,POINT (708461.7877190351 5373823.958524961)
10188,2019-08-09T09:08:50.584000,5399452.992558904,0.00938974053234709,20,6,3.0,549.8636435764342,0.0,10,0,4,0.08028643690059688,646,0.2538491387905854,50576930.58370781,269269,221,2019.603783947996,313,708421.8004594164,5374081.477014343,POINT (708421.8004594164 5374081.477014343)
10192,2019-08-09T09:08:50.587002,5399473.028920009,0.013833719917881737,20,6,3.0,550.0953076819858,0.0,12,0,4,0.07207926580262378,646,0.2383964763220369,50576930.58652917,269270,221,2019.6037839480912,313,708418.7174345343,5374101.2849200675,POINT (708418.7174345343 5374101.284920068)
10195,2019-08-09T09:08:50.589001,5399493.065280918,0.0012848496456543401,20,6,3.0,550.2939003780525,0.0,14,0,4,0.0390659404855834,646,0.14057675642724707,50576930.589352295,269271,221,2019.6037839481546,313,708415.634196973,5374121.092675545,POINT (708415.6341969731 5374121.092675545)
10197,2019-08-09T09:08:50.591999,5399513.101641629,0.016709146473544934,20,6,3.0,550.433403310521,0.0,11,0,4,0.04414037033592004,646,0.1443988766772706,50576930.59217677,269272,221,2019.6037839482497,313,708412.5490216801,5374140.900221994,POINT (708412.5490216801 5374140.900221994)
10226,2019-08-09T09:08:50.639999,5399853.719743562,-0.0019199867748502797,20,6,3.0,550.743656818206,0.0,11,0,4,0.05081933734258996,646,0.16844794962231718,50576930.64005932,269289,221,2019.6037839497717,313,708359.762784028,5374477.588966662,POINT (708359.762784028 5374477.588966662)
10257,2019-08-09T09:08:50.681999,5400154.265080316,0.05852699901110725,20,6,3.0,559.1804068961387,0.0,14,0,4,0.0681450048045674,646,0.25472232634419534,50576930.68241423,269304,221,2019.6037839511034,313,708313.1569908663,5374774.662620078,POINT (708313.1569908663 5374774.662620078)
10259,2019-08-09T09:08:50.685001,5400174.301434523,0.01286187230550162,20,6,3.0,559.7183814450252,0.0,11,0,4,0.09868446904152174,646,0.3253601394266238,50576930.68522603,269305,221,2019.6037839511987,313,708310.0309924113,5374794.46504441,POINT (708310.0309924113 5374794.46504441)
10274,2019-08-09T09:08:50.710999,5400354.628613514,-0.11222316283791045,20,6,3.9973467784637546,557.8082607412022,0.0,12,0,4,0.15724310923841583,646,0.4790073826261177,50576930.71058375,269314,221,2019.6037839520232,313,708282.1060715811,5374972.714313397,POINT (708282.1060715811 5374972.714313397)
10308,2019-08-09T09:08:50.756001,5400675.210225632,0.03321620764137556,20,6,3.0,533.8186631377341,0.0,10,0,4,0.11234330369104256,646,0.2688334450858025,50576930.75566692,269330,221,2019.6037839534501,313,708231.8751563773,5375289.522201132,POINT (708231.8751563773 5375289.522201132)
10388,2019-08-09T09:08:50.842999,5401296.336955517,-0.010684062695069052,20,6,3.0,537.6393264373863,0.0,12,0,4,0.09424527662310506,646,0.29647102008200926,50576930.84305413,269361,221,2019.6037839562086,313,708136.8166968373,5375903.645259696,POINT (708136.8166968373 5375903.645259696)
14025,2019-08-19T20:57:00.247000,14671975.745086523,0.007432332431212885,30,3,3.0,538.434734896454,0.0,58,0,4,0.027930753313897046,806,0.1906897902069149,51483420.24677605,732551,231,2019.632528546645,323,708085.3437901086,5375950.176565675,POINT (708085.3437901086 5375950.176565675)
14026,2019-08-19T20:57:00.250000,14671995.779493209,0.008956373133826467,30,3,3.0,538.5749702706694,0.0,43,0,4,0.020642544811665758,806,0.13364805654724435,51483420.249575295,732552,231,2019.6325285467403,323,708084.2398848296,5375930.1727880975,POINT (708084.2398848296 5375930.172788098)
14028,2019-08-19T20:57:00.256000,14672156.054753818,-0.033085038093596086,50,1,3.0,691.7851444843484,0.0,40,0,4,0.03840361146773688,806,0.2188494181060771,51483420.25556482,732560,231,2019.6325285469304,323,704868.370089282,5375954.538975262,POINT (704868.370089282 5375954.538975262)
14029,2019-08-19T20:57:00.258000,14672176.089162283,-0.07050958952686504,50,1,3.0,690.82262480395,0.0,39,0,4,0.03280662603831227,806,0.1732181669733823,51483420.25839134,732561,231,2019.6325285469939,323,704867.220015967,5375934.53934342,POINT (704867.220015967 5375934.53934342)
14030,2019-08-19T20:57:00.261000,14672196.123570945,-0.07709111127562629,50,1,3.0,689.382402967278,0.0,38,0,4,0.03189124074262657,806,0.1786779108009091,51483420.261218734,732562,231,2019.6325285470891,323,704866.053039649,5375914.540554452,POINT (704866.053039649 5375914.540554452)
14031,2019-08-19T20:57:00.273000,14672276.261207575,-0.06872204762696299,50,1,3.0,678.9789181507404,0.0,38,0,4,0.0281170229112699,806,0.16987138730152443,51483420.27253103,732566,231,2019.6325285474695,323,704861.2535368059,5375834.55330348,POINT (704861.2535368059 5375834.55330348)
14032,2019-08-19T20:57:00.275000,14672296.295617227,-0.025754938192519283,50,1,3.0,678.0593649573918,0.0,46,0,4,0.05087182398620527,806,0.33638999918434365,51483420.2753567,732567,231,2019.632528547533,323,704860.1208538796,5375814.5524742855,POINT (704860.1208538796 5375814.552474285)
14033,2019-08-19T20:57:00.278000,14672316.330027077,0.02349995792094628,50,1,3.0,678.1318234602174,0.0,38,0,4,0.027820664188050747,806,0.1553893409613535,51483420.278180026,732568,231,2019.632528547628,323,704859.0303322605,5375794.549668215,POINT (704859.0303322605 5375794.549668215)
14034,2019-08-19T20:57:00.281000,14672336.364437124,0.004034819332682016,50,1,3.0,678.2834498228805,0.0,27,0,4,0.031176511376715465,806,0.15372526584631702,51483420.280999444,732569,231,2019.6325285477233,323,704857.9622082617,5375774.544852886,POINT (704857.9622082617 5375774.544852886)
14035,2019-08-19T20:57:00.283000,14672236.192388866,0.07336908001048581,30,3,3.0,549.1835907328767,0.0,26,0,4,0.04186098303033511,806,0.20852289284171838,51483420.28340304,732564,231,2019.6325285477867,323,708071.2839049223,5375690.110873485,POINT (708071.2839049223 5375690.110873485)
14036,2019-08-19T20:57:00.284000,14672356.39884737,-0.014412729526536161,50,1,3.0,678.231054928116,0.0,38,0,4,0.027261732286757177,806,0.1570176404760167,51483420.283816725,732570,231,2019.6325285478183,323,704856.8986113683,5375754.540502318,POINT (704856.8986113683 5375754.540502318)
14037,2019-08-19T20:57:00.286000,14672256.22679812,0.026334416341052158,30,3,3.0,550.1139050076098,0.0,37,0,4,0.023333295237552346,806,0.1337987844814928,51483420.286230706,732565,231,2019.6325285478817,323,708070.1967661765,5375670.106578174,POINT (708070.1967661765 5375670.106578174)
14038,2019-08-19T20:57:00.289000,14672276.261207575,0.06395477784607495,30,3,3.0,550.947759416913,0.0,45,0,4,0.031173778395599674,806,0.20905128440307016,51483420.289052926,732566,231,2019.632528547977,323,708069.0999408637,5375650.102347465,POINT (708069.0999408637 5375650.102347465)
14039,2019-08-19T20:57:00.292000,14672296.295617227,0.055352912739267124,30,3,3.0,552.253201591426,0.0,59,0,4,0.04048276686918111,806,0.2857910059303773,51483420.29187342,732567,231,2019.632528548072,323,708068.0205999849,5375630.09723636,POINT (708068.0205999849 5375630.09723636)
14040,2019-08-19T20:57:00.295000,14672316.330027077,0.02302293781522957,30,3,3.0,553.1349413477318,0.0,54,0,4,0.023167667610447185,806,0.1549224403768579,51483420.29469272,732568,231,2019.632528548167,323,708066.9434361485,5375610.091739291,POINT (708066.9434361485 5375610.091739291)
14041,2019-08-19T20:57:00.300000,14672356.39884737,0.005940469331601861,30,3,3.0,553.5477594110799,0.0,12,0,4,0.04749620526093532,806,0.12226962162620116,51483420.30033033,732570,231,2019.6325285483258,323,708064.8080063148,5375570.08060515,POINT (708064.8080063148 5375570.08060515)
14042,2019-08-19T20:57:00.303000,14672376.433257813,0.007267333083089245,30,3,3.0,553.7088043076774,0.0,42,0,4,0.023144141846353983,806,0.14355620331086086,51483420.30315039,732571,231,2019.6325285484209,323,708063.7658930826,5375550.073290116,POINT (708063.7658930826 5375550.073290116)
14046,2019-08-19T20:57:00.314000,14672456.57090156,-0.025607360105076804,30,3,3.0,552.7533342922673,0.0,71,0,4,0.02280061346482946,806,0.18846393209765244,51483420.314414464,732575,231,2019.6325285487696,323,708059.8049559828,5375470.331260223,POINT (708059.8049559828 5375470.331260223)
14047,2019-08-19T20:57:00.317000,14672476.60531299,-0.028159079123112107,30,3,3.0,552.1639739111781,0.0,91,0,4,0.02645525283029941,806,0.18651631072337416,51483420.317260325,732576,231,2019.6325285488647,323,708058.7940581061,5375450.188914735,POINT (708058.7940581061 5375450.188914735)
14048,2019-08-19T20:57:00.320000,14672496.63972462,0.000989423094662767,30,3,3.0,551.9362662182551,0.0,47,0,4,0.034595979558091454,806,0.23710941706062397,51483420.32010964,732577,231,2019.63252854896,323,708057.7729582733,5375430.0145310955,POINT (708057.7729582733 5375430.014531096)
14049,2019-08-19T20:57:00.323000,14672516.674136447,0.033457536848644054,30,3,3.0,552.3207970394197,0.0,44,0,4,0.03089277729427295,806,0.18702178360173558,51483420.32293495,732578,231,2019.632528549055,323,708056.7655796552,5375410.005522471,POINT (708056.7655796552 5375410.005522471)
14050,2019-08-19T20:57:00.326000,14672536.708548471,-0.001251090186356274,30,3,3.0,552.4992708921028,0.0,38,0,4,0.035468258132621555,806,0.21858167317473046,51483420.32575501,732579,231,2019.6325285491503,323,708055.6955077077,5375389.99967955,POINT (708055.6955077077 5375389.99967955)
14051,2019-08-19T20:57:00.329000,14672556.742960693,-0.04869212568484094,30,3,3.0,552.1779787434197,0.0,66,0,4,0.0338097225300926,806,0.23111065964514246,51483420.3285727,732580,231,2019.6325285492453,323,708054.5944603554,5375369.9959323555,POINT (708054.5944603554 5375369.995932356)
14052,2019-08-19T20:57:00.331000,14672576.777373113,-0.018121722986810695,30,3,3.0,551.4968897854288,0.0,77,0,4,0.025696941449285454,806,0.22041447830062896,51483420.33138768,732581,231,2019.6325285493087,323,708053.4744156508,5375349.993098129,POINT (708053.4744156508 5375349.993098129)
14054,2019-08-19T20:57:00.346000,14672797.155922774,-0.0021375413108639663,50,1,3.0,616.3257870475337,0.0,66,0,4,0.014563528784560643,806,0.11575313979489638,51483420.345676005,732592,231,2019.6325285497844,323,704832.5086910493,5375314.493825203,POINT (704832.5086910493 5375314.493825203)
14057,2019-08-19T20:57:00.360000,14672777.121508181,0.0027131553510039152,30,3,3.0,530.1340698687322,0.0,316,0,4,0.008316425956827717,806,0.14475732518719686,51483420.35952603,732591,231,2019.6325285502282,323,708043.2927726642,5375149.906726715,POINT (708043.2927726642 5375149.906726715)
14059,2019-08-19T20:57:00.362000,14672797.155922774,0.06667018227832733,30,3,3.0,531.1773585238648,0.0,156,0,4,0.056317062419586277,806,0.2614697661067224,51483420.362337545,732592,231,2019.6325285502917,323,708042.3848732071,5375129.892533325,POINT (708042.3848732071 5375129.892533325)
