x,y,z
-120.2951194,48.75871677,1263.873901
-120.290768,48.73709224,1137.507531
-120.3384157,48.75505158,2090.287068
-120.295146,48.75889608,1265.582583
-120.2907942,48.73727158,1136.165581
-120.3384415,48.75523096,2096.744986
-120.2951723,48.75907541,1267.460909
-120.2908201,48.73745093,1134.900411
-120.2951984,48.75925476,1269.451293
-120.3340923,48.73396769,2101.396082
-120.2952244,48.75943411,1272.556299
-120.2952503,48.75961346,1276.539107
-120.2908971,48.73798904,1133.042868
-120.2909229,48.73816841,1133.126502
-120.3385654,48.75612814,2118.497318
-120.2953013,48.75996406,1283.090179
-120.2909487,48.73834777,1133.265067
-120.3385903,48.75630757,2123.846476
-120.295328,48.76014728,1286.540266
-120.2909746,48.73852712,1133.391211
-120.3386155,48.75648698,2130.856035
-120.295355,48.76033081,1290.264533
-120.2910009,48.73870645,1133.46347
-120.3386412,48.75666636,2138.024973
-120.2953818,48.76051012,1294.434543
-120.2910274,48.73888577,1133.512593
-120.3386675,48.7568457,2144.721429
-120.2954086,48.76068941,1298.869209
-120.291054,48.73906508,1133.632946
-120.3386939,48.75702502,2151.801229
-120.2954353,48.76086871,1303.103735
-120.3387203,48.75720436,2162.042488
-120.295462,48.76104802,1307.557464
-120.2954885,48.76122734,1311.57283
-120.2955149,48.76140666,1315.134291
-120.3387979,48.75774246,2209.976346
-120.2955409,48.76158601,1318.717984
-120.3388236,48.75792183,2224.199018
-120.2955666,48.76176538,1322.291791
-120.3388491,48.75810123,2238.234745
-120.2955921,48.76194476,1325.663047
-120.3388743,48.75828063,2252.077849
-120.2956174,48.76212415,1328.595041
-120.3388993,48.75846006,2266.318147
-120.2956428,48.76230354,1331.501299
-120.338924,48.7586395,2282.288373
-120.2956683,48.76248292,1334.274875
-120.3389488,48.75881893,2294.37093
-120.2956939,48.7626623,1336.760313
-120.2957197,48.76284166,1339.246881
-120.2957458,48.763021,1341.884089
-120.3346225,48.73773523,2290.477396
-120.2957721,48.76320033,1344.843482
-120.3346493,48.73791453,2295.352823
-120.2957985,48.76337965,1348.179847
-120.3390796,48.75971568,2261.641058
-120.3346761,48.73809383,2300.586889
-120.2958251,48.76355897,1351.579292
-120.3391075,48.75989491,2236.303337
-120.2958516,48.76373829,1354.406312
-120.2958781,48.7639176,1357.220986
-120.2915231,48.74229329,1143.566304
-120.3391618,48.76025348,2205.360024
-120.2959045,48.76409693,1360.464291
-120.2915487,48.74247267,1143.997949
-120.339189,48.76043276,2193.216568
-120.2959308,48.76427626,1363.763501
-120.3392162,48.76061205,2183.641555
-120.2959569,48.7644556,1367.05926
-120.3392431,48.76079135,2177.370128
-120.33927,48.76097065,2171.612968
-120.2960088,48.7648143,1370.938195
-120.2916498,48.74319025,1142.689552
-120.3392968,48.76114995,2166.262231
-120.2960346,48.76499367,1371.99194
-120.2916752,48.74336963,1141.645781
-120.2960603,48.76517303,1373.09631
-120.2917009,48.74354901,1141.650567
-120.2960861,48.7653524,1374.327389
-120.2917268,48.74372836,1141.957843
-120.3393764,48.76168793,2154.040954
-120.2961116,48.76553178,1375.579197
-120.291753,48.74390769,1142.360392
-120.3394028,48.76186726,2147.51656
-120.2961372,48.76571115,1376.883236
-120.2917795,48.74408701,1142.675954
-120.3394292,48.76204659,2140.286558
-120.2961629,48.76589052,1378.559187
-120.2918061,48.74426633,1143.135027
-120.3394556,48.76222592,2134.849185
-120.2961888,48.76606987,1381.680431
-120.2918326,48.74444564,1143.720906
-120.3394819,48.76240526,2132.03292
-120.296215,48.76624921,1386.808061
-120.2918592,48.74462495,1147.977413
-120.3395082,48.7625846,2130.405171
-120.2962413,48.76642854,1392.283328
-120.3395348,48.76276392,2128.201841
-120.296268,48.76660785,1395.373721
-120.3395618,48.76294322,2125.930119
-120.2962951,48.76678713,1397.911909
-120.339589,48.76312249,2123.821017
-120.2963225,48.76696639,1400.805857
-120.3396164,48.76330176,2121.701276
-120.2963499,48.76714565,1404.636756
-120.3396439,48.76348103,2118.264475
-120.2963771,48.76732492,1409.507722
-120.3396715,48.76366028,2112.560835
-120.2964042,48.7675042,1415.350526
-120.339699,48.76383955,2106.491427
-120.2964308,48.76768351,1421.043167
-120.339726,48.76401884,2102.776574
-120.2964572,48.76786284,1426.07648
-120.3397526,48.76419816,2099.770377
-120.2964828,48.76804221,1431.036823
-120.3397789,48.7643775,2095.872526
-120.2965078,48.76822162,1436.071842
-120.339805,48.76455685,2092.211004
-120.2965327,48.76840104,1441.067987
-120.339831,48.76473621,2087.168336
-120.2965575,48.76858046,1443.480807
-120.3398569,48.76491557,2082.452848
-120.2965825,48.76875988,1443.865404
-120.3398826,48.76509495,2079.022211
-120.2966077,48.76893928,1443.886482
-120.3399082,48.76527433,2076.943921
-120.2966333,48.76911865,1446.051653
-120.3399339,48.76545371,2075.194472
-120.2966594,48.769298,1449.792825
-120.3399596,48.76563309,2073.444507
-120.2966862,48.76947729,1454.351531
-120.3399856,48.76581245,2071.070134
-120.2967134,48.76965657,1458.428512
-120.3400118,48.76599179,2066.892497
-120.2967406,48.76983584,1462.17474
-120.3400383,48.76617112,2061.39002
-120.2967679,48.77001511,1467.124757
-120.3400648,48.76635044,2057.193139
-120.2967952,48.77019438,1472.421534
-120.3400912,48.76652978,2056.025366
-120.2968223,48.77037366,1476.533674
-120.3401178,48.76670909,2052.246847
-120.296849,48.77055296,1479.233088
-120.3401447,48.7668884,2048.076444
-120.2968753,48.77073229,1481.072837
-120.3401715,48.7670677,2044.056095
-120.2969013,48.77091164,1482.421375
-120.3401986,48.76724699,2037.972904
-120.2969271,48.771091,1483.831849
-120.3402258,48.76742627,2031.030732
-120.2969525,48.77127038,1484.872656
-120.340253,48.76760555,2023.874845
-120.3358494,48.74598372,2025.571741
-120.2969778,48.77144978,1486.000716
-120.297003,48.77162918,1487.872631
-120.297028,48.77180859,1490.064889
-120.3403339,48.76814345,2006.897124
-120.297053,48.77198801,1491.815599
-120.3403611,48.76832273,1997.005291
-120.2970779,48.77216742,1493.036955
-120.340388,48.76850202,1989.308493
-120.3359826,48.74688031,2031.110269
-120.297103,48.77234683,1493.734706
-120.3404146,48.76868134,1985.081429
-120.2971283,48.77252623,1494.05832
-120.340441,48.76886068,1982.819626
-120.2971538,48.77270561,1494.803471
-120.3404672,48.76904002,1981.6723
-120.336064,48.74741816,2027.205894
-120.2971795,48.77288497,1496.080298
-120.3360907,48.74759748,2030.400766
-120.2972056,48.77306431,1497.440802
-120.3405194,48.76939873,1981.889552
-120.297232,48.77324364,1498.692772
-120.3405454,48.76957808,1982.378052
-120.2972587,48.77342294,1500.472735
-120.3405715,48.76975744,1982.702988
-120.2972855,48.77360224,1502.8643
-120.3405976,48.76993679,1982.545379
-120.2973123,48.77378154,1504.776793
-120.3406238,48.77011613,1982.115785
-120.2973391,48.77396084,1505.729207
-120.34065,48.77029548,1981.850144
-120.3406763,48.77047482,1981.759252
-120.2973924,48.77431946,1509.048834
-120.3407025,48.77065417,1982.91699
-120.2974186,48.77449879,1511.548944
-120.2930623,48.75287456,1245.278172
-120.3407287,48.77083351,1984.531528
-120.2974447,48.77467814,1513.388352
-120.2930875,48.75305396,1245.702697
-120.3407549,48.77101285,1986.564327
-120.2974707,48.77485748,1516.214388
-120.3407811,48.7711922,1988.587197
-120.2974967,48.77503683,1520.560367
-120.3408073,48.77137155,1991.087018
-120.2975227,48.77521618,1525.090596
-120.3408334,48.7715509,1993.741446
-120.2975487,48.77539553,1527.860515
-120.3408595,48.77173025,1996.706144
-120.2975748,48.77557488,1528.079331
-120.3408855,48.77190961,1999.807328
-120.297601,48.77575421,1527.420025
-120.3409114,48.77208897,2002.932558
-120.2976273,48.77593354,1526.714489
-120.2932672,48.75430955,1258.598833
-120.3409374,48.77226833,2006.132988
-120.2976536,48.77611287,1525.986321
-120.2932938,48.75448886,1258.983455
-120.3409637,48.77244767,2008.552884
-120.2933204,48.75466817,1259.808269
-120.3409902,48.77262699,2010.244054
-120.2933472,48.75484747,1260.655301
-120.3410171,48.7728063,2010.371761
-120.2977325,48.77665086,1533.854593
-120.2933739,48.75502677,1261.439046
-120.3410442,48.77298558,2007.975053
-120.2977587,48.7768302,1539.451233
-120.2934007,48.75520607,1262.195081
-120.3410723,48.77316481,2001.614501
-120.2934274,48.75538538,1262.706931
-120.3411007,48.77334401,1994.158704
-120.293454,48.75556469,1263.218011
-120.341129,48.77352323,1985.011811
-120.2978364,48.77736826,1552.587657
-120.2934804,48.75574401,1264.469613
-120.341157,48.77370245,1975.637797
-120.2978621,48.77754763,1556.866057
-120.2935066,48.75592335,1265.933455
-120.3411844,48.77388172,1969.37754
-120.2978877,48.77772701,1560.079352
-120.2935325,48.7561027,1266.850596
-120.2979132,48.77790639,1563.505373
-120.3412376,48.77424036,1957.980335
-120.2979386,48.77808577,1566.967294
-120.2935838,48.75646145,1267.283147
-120.3412632,48.77441974,1952.257912
-120.297964,48.77826516,1570.725149
-120.2936088,48.75664086,1266.921438
-120.2979894,48.77844455,1576.426188
-120.2936338,48.75682027,1266.467736
-120.3413125,48.77477863,1942.266861
-120.2980148,48.77862394,1581.427869
-120.2936588,48.75699968,1264.681633
-120.3413369,48.7749581,1940.103607
-120.293684,48.75717909,1263.717107
-120.3413614,48.77513755,1937.810959
-120.2937093,48.75735848,1263.817413
-120.3413862,48.77531698,1935.627408
-120.2937349,48.75753785,1264.140019
-120.3414115,48.77549639,1933.819075
-120.2981177,48.77934141,1602.084831
-120.2937609,48.7577172,1264.545385
-120.3414377,48.77567573,1931.666789
-120.2981439,48.77952074,1607.628155
-120.2937872,48.75789653,1264.689229
-120.3414647,48.77585503,1928.614935
-120.2981702,48.77970007,1612.379096
-120.293814,48.75807583,1264.592824
-120.3414923,48.77603428,1924.032439
-120.2938409,48.75825512,1265.577083
-120.3415204,48.77621351,1918.598715
-120.337109,48.75459217,2050.547808
-120.2982236,48.78005868,1609.775758
-120.2938679,48.75843441,1267.810111
-120.3415486,48.77639272,1912.693128
-120.3371357,48.75477148,2048.493885
-120.2982505,48.78023797,1611.271066
-120.2938949,48.75861369,1270.692084
-120.341577,48.77657193,1905.842386
-120.3371622,48.7549508,2049.051979
-120.2982777,48.78041724,1625.0942
-120.2939219,48.75879298,1274.58076
-120.3416053,48.77675114,1898.710731
-120.298305,48.78059651,1636.958841
-120.2939486,48.75897228,1278.131994
-120.3416333,48.77693037,1892.682901
-120.2983324,48.78077577,1645.832136
-120.2939752,48.7591516,1281.304923
-120.3416608,48.77710963,1887.751547
-120.2983599,48.78095503,1652.970161
-120.2940014,48.75933093,1284.61537
-120.3416881,48.77728891,1882.247283
-120.2940275,48.75951027,1287.678694
-120.3417151,48.7774682,1876.493453
-120.2940535,48.75968962,1290.363287
-120.3417418,48.77764751,1870.810381
-120.2984413,48.78149286,1662.531326
-120.2940793,48.75986898,1293.742388
-120.3417682,48.77782685,1866.107754
-120.2984679,48.78167217,1670.595036
-120.2941051,48.76004834,1297.870288
-120.3417942,48.7780062,1862.732675
-120.2984943,48.78185149,1680.094383
-120.2941308,48.76022771,1302.065475
-120.2985202,48.78203085,1691.460798
-120.2941566,48.76040708,1306.376039
-120.3418456,48.77836496,1856.77665
-120.2985457,48.78221023,1705.653172
-120.3418711,48.77854435,1854.016838
-120.2985711,48.78238962,1721.783613
-120.2985964,48.78256901,1735.961608
-120.3419226,48.7789031,1845.526765
-120.2986218,48.7827484,1745.732227
-120.3419484,48.77908246,1841.437492
-120.2986472,48.78292778,1753.35509
-120.2942854,48.76130389,1334.366352
-120.2986728,48.78310716,1758.568772
-120.2943112,48.76148325,1339.636857
-120.2986988,48.78328651,1763.487358
-120.2943371,48.76166261,1344.369778
-120.3420283,48.77962042,1818.401962
-120.2987252,48.78346583,1770.860883
-120.2987517,48.78364515,1780.109803
-120.2943887,48.76202133,1350.891771
-120.3420818,48.77997904,1811.274645
-120.2987782,48.78382446,1787.385671
-120.2944146,48.76220069,1356.188849
-120.3421086,48.78015834,1808.731855
-120.2988046,48.78400378,1792.652058
-120.2944405,48.76238005,1359.587978
-120.3421356,48.78033764,1805.045954
-120.2988309,48.78418312,1795.43794
-120.2944663,48.76255941,1361.6954
-120.3421627,48.78051693,1800.260701
-120.3377104,48.7588982,2299.364045
-120.298857,48.78436246,1800.621826
-120.2944922,48.76273877,1364.128422
-120.3421896,48.78069623,1796.754601
-120.3377365,48.75907755,2306.514321
-120.2988828,48.78454182,1813.447828
-120.294518,48.76291813,1366.844048
-120.3422163,48.78087554,1794.313805
-120.2989082,48.78472121,1828.462042
-120.2945438,48.76309749,1369.567479
-120.2989334,48.78490061,1839.60389
-120.2945696,48.76327685,1372.384558
-120.2989585,48.78508002,1849.182627
-120.2945954,48.76345621,1374.91708
-120.3422962,48.78141349,1781.657151
-120.3378488,48.75979446,2288.652474
-120.2989836,48.78525942,1858.054598
-120.2946213,48.76363556,1377.04975
-120.3423229,48.78159281,1775.424568
-120.2990086,48.78543883,1865.525408
-120.2946472,48.76381492,1379.148939
-120.3423491,48.78177215,1772.660975
-120.2990337,48.78561824,1870.96095
-120.2946732,48.76399427,1381.220963
-120.342375,48.78195152,1773.216522
-120.299059,48.78579763,1874.701282
-120.2946992,48.76417362,1383.050071
-120.3424008,48.78213089,1774.254726
-120.2990845,48.78597702,1876.888327
-120.3424266,48.78231026,1774.037732
-120.2991102,48.78615638,1879.417256
-120.3424526,48.78248962,1772.635848
-120.2991361,48.78633574,1884.72703
-120.3424786,48.78266898,1771.121542
-120.2992154,48.7868737,1897.814077
-120.2992423,48.787053,1901.638544
-120.3425832,48.78338637,1765.772299
-120.2992694,48.78723228,1905.580837
-120.2949081,48.76560835,1407.650163
-120.3426095,48.78356571,1764.558366
-120.2992965,48.78741155,1909.604763
-120.3426359,48.78374504,1763.934336
-120.2993235,48.78759084,1915.078909
-120.29496,48.76596706,1414.042129
-120.3426623,48.78392437,1764.51255
-120.2993504,48.78777013,1922.521726
-120.3426887,48.78410371,1765.102256
-120.2993771,48.78794943,1932.76189
-120.3427153,48.78428303,1764.126598
-120.2994036,48.78812875,1945.560511
-120.3382978,48.76284309,2142.756736
-120.2994297,48.78830809,1958.93099
-120.3383253,48.76302235,2137.346584
-120.2994554,48.78848746,1971.736281
-120.342795,48.78482099,1762.543376
-120.3383529,48.76320161,2132.904318
-120.2994809,48.78866685,1984.616066
-120.3428216,48.78500031,1761.424726
-120.3383805,48.76338087,2129.354323
-120.2995062,48.78884624,1996.705341
-120.342848,48.78517964,1760.779044
-120.2995314,48.78902564,2009.372189
-120.2951665,48.76740195,1433.035491
-120.3428742,48.78535899,1761.308499
-120.2995567,48.78920503,2022.880651
-120.2951925,48.76758129,1438.129372
-120.3429002,48.78553835,1762.770823
-120.2995821,48.78938442,2035.614043
-120.2952187,48.76776063,1443.295512
-120.3429259,48.78571772,1765.05384
-120.2996076,48.7895638,2051.353493
-120.295245,48.76793996,1448.154461
-120.338517,48.76427724,2105.4911
-120.2952715,48.76811927,1453.142515
-120.3429772,48.78607649,1766.187399
-120.3385434,48.76445657,2101.147163
-120.2952982,48.76829858,1457.432288
-120.3430027,48.78625588,1767.12959
-120.3385698,48.76463591,2096.542737
-120.2953249,48.76847789,1461.502011
-120.3385962,48.76481524,2092.04784
-120.2997124,48.79028114,2126.944973
-120.3386226,48.76499457,2089.336026
-120.2997389,48.79046046,2136.222491
-120.2953785,48.76883648,1469.037353
-120.2954053,48.76901578,1472.513142
-120.299792,48.79081909,2144.359212
-120.3387042,48.76553241,2068.475749
-120.2998185,48.79099841,2144.157625
-120.2954589,48.76937437,1480.647868
-120.3431572,48.78733212,1771.151209
-120.338732,48.76571166,2063.066259
-120.299845,48.79117772,2144.143119
-120.2954856,48.76955368,1483.916726
-120.3431833,48.78751147,1772.979461
-120.2998716,48.79135704,2145.962693
-120.2955122,48.76973299,1487.070424
-120.2998981,48.79153635,2148.942047
-120.2955387,48.76991231,1490.397431
-120.3432353,48.78787019,1783.442525
-120.2999247,48.79171567,2150.845416
-120.295565,48.77009164,1494.100267
-120.3432617,48.78804952,1785.665103
-120.2999513,48.79189498,2151.62856
-120.2955912,48.77027098,1497.245228
-120.3432882,48.78822885,1786.208327
-120.3388693,48.76660798,2037.527343
-120.2999779,48.79207429,2152.188765
-120.2956172,48.77045032,1500.053634
-120.3388958,48.76678731,2030.955047
-120.3000044,48.7922536,2152.83497
-120.3389217,48.76696667,2026.45369
-120.3000311,48.79243291,2157.755679
-120.3000577,48.79261222,2166.199099
-120.3000843,48.79279153,2177.506525
-120.3389988,48.7675048,2012.392962
-120.3001108,48.79297085,2184.489104
-120.2957455,48.77134717,1514.201459
-120.3434488,48.7893047,1766.679646
-120.3390251,48.76768414,2002.961481
-120.3001372,48.79315017,2184.526752
-120.295771,48.77152656,1516.864667
-120.3434756,48.789484,1759.748198
-120.339051,48.7678635,1999.883584
-120.3001634,48.79332951,2177.150713
-120.2957964,48.77170594,1519.257992
-120.3435025,48.78966331,1751.958718
-120.3390771,48.76804285,1998.643493
-120.3001896,48.79350885,2170.596163
-120.2958218,48.77188533,1522.129307
-120.3435293,48.78984261,1743.856385
-120.3002156,48.79368819,2165.838078
-120.3435562,48.79002191,1734.163952
-120.3002416,48.79386754,2162.923119
-120.3435833,48.7902012,1723.154489
-120.3002674,48.7940469,2161.723067
-120.3436104,48.79038049,1713.270718
-120.3002932,48.79422626,2162.281268
-120.3003189,48.79440563,2163.25297
-120.2959504,48.77278216,1529.915351
-120.3003445,48.79458501,2165.764074
-120.2959767,48.77296149,1532.535816
-120.3436928,48.79091828,1679.489859
-120.3003701,48.79476438,2171.035869
-120.2960033,48.7731408,1534.492945
-120.3437202,48.79109755,1672.117968
-120.3003956,48.79494376,2178.239444
-120.2960301,48.7733201,1536.127408
-120.3004211,48.79512314,2187.022108
-120.3438002,48.7916355,1680.084471
-120.339369,48.77001541,1979.231539
-120.2961107,48.77385798,1542.296478
-120.3438265,48.79181483,1685.995586
-120.2961374,48.77403729,1545.116911
-120.3438528,48.79199417,1691.590442
-120.296164,48.7742166,1548.718192
-120.3438791,48.79217351,1695.368234
-120.3005474,48.79602013,2232.392055
-120.2961904,48.77439593,1552.940515
-120.3439054,48.79235285,1697.222809
-120.3005724,48.79619954,2236.826325
-120.3439317,48.79253219,1697.755772
-120.3005976,48.79637894,2239.936754
-120.3439579,48.79271153,1696.874711
-120.300623,48.79655832,2242.719577
-120.2962681,48.77493399,1558.006865
-120.3439842,48.79289087,1694.904583
-120.3006487,48.79673769,2246.492733
-120.2962938,48.77511336,1559.146861
-120.3440105,48.79307021,1691.251621
-120.3395796,48.77145011,1977.935413
-120.3006748,48.79691703,2251.254211
-120.3440368,48.79324955,1686.316765
-120.3396058,48.77162946,1977.968198
-120.3007012,48.79709636,2255.194373
-120.3440632,48.79342888,1680.487605
-120.300728,48.79727565,2258.579055
-120.3396568,48.77198824,1979.936966
-120.3007555,48.79745491,2263.90926
-120.3441159,48.79378755,1666.685974
-120.3396821,48.77216764,1981.251754
-120.3007829,48.79763417,2270.6186
-120.3441422,48.79396689,1661.294407
-120.3008103,48.79781343,2275.584378
-120.3441683,48.79414625,1658.040266
-120.3008374,48.79799271,2278.360725
-120.3441945,48.79432559,1654.785757
-120.3008641,48.79817201,2280.452711
-120.3008906,48.79835133,2282.632887
-120.3442477,48.79468423,1642.208145
-120.3009163,48.7985307,2284.321001
-120.3009412,48.79871012,2284.93631
-120.3443829,48.79558069,1602.229765
-120.3444092,48.79576002,1599.270581
-120.344459,48.79611888,1618.879893
-120.344484,48.7962983,1624.936678
-120.344535,48.79665708,1628.068251
-120.344561,48.79683644,1627.58131
-120.3446137,48.79719511,1629.227638
-120.3446405,48.79737442,1632.912706
-120.3446674,48.79755372,1639.239527
-120.3447216,48.7979123,1649.207443
-120.3447487,48.79809158,1652.65087
-120.3447756,48.79827088,1655.942695
-120.3448022,48.7984502,1659.669756
-120.3448281,48.79862957,1665.407064
-120.3448535,48.79880896,1671.751116
-120.3407441,48.77934055,1818.075062
-120.3409543,48.78077527,1783.147383
-120.3413296,48.78328555,1745.567283
-120.3413561,48.78346489,1742.561135
-120.3413822,48.78364423,1741.163522
-120.3415381,48.78472039,1734.038525
-120.341564,48.78489975,1733.121589
-120.3416424,48.7854378,1731.323399
-120.3416687,48.78561714,1730.946746
-120.3417751,48.78633442,1730.836373
-120.2986162,48.79107486,2119.379723
-120.3419347,48.78741033,1723.21491
-120.2986422,48.79125422,2116.06364
-120.341961,48.78758967,1720.622438
-120.2987979,48.79233032,2134.778449
-120.298824,48.79250967,2139.702794
-120.3421694,48.78902451,1703.312377
-120.2990066,48.79376507,2152.570121
-120.2990326,48.79394442,2151.847596
-120.3423532,48.7902799,1684.085855
-120.2990585,48.79412378,2152.128562
-120.3423794,48.79045924,1682.747192
-120.2990843,48.79430314,2152.558547
-120.3424053,48.7906386,1684.851453
-120.2991099,48.79448251,2153.675323
-120.2991355,48.79466188,2155.993194
-120.299237,48.79537944,2169.449576
-120.2992628,48.7955588,2171.568232
-120.2994508,48.79681386,2203.958147
-120.2995791,48.79771071,2224.509748
-120.2996039,48.79789013,2229.673855
-120.299705,48.79860771,2238.65146
-120.3431425,48.79566003,1573.926648
-120.3434786,48.7979918,1658.894775
-120.3435028,48.79817128,1665.011645
-120.3435271,48.79835074,1671.456886
-120.3435523,48.79853015,1674.938332
-120.343578,48.79870953,1677.32921
-120.343604,48.79888888,1679.472029
-120.2841707,48.77296649,1995.430561
-120.2436486,48.45704252,710.9602245
-120.2436744,48.45686316,710.9833013
-120.2437003,48.45668381,710.9896857
-120.2437263,48.45650445,710.983741
-120.2437523,48.45632511,710.9501888
-120.2441679,48.45345545,710.906625
-120.2441938,48.45327609,710.922327
-120.2442201,48.45309676,710.9086783
-120.2442466,48.45291743,710.9182121
-120.2464802,48.4298897,845.91029
-120.2465323,48.42953099,846.0133691
-120.2465585,48.42935165,845.9295241
-120.2445372,48.45094486,710.9465634
-120.2445629,48.45076549,710.963873
-120.2445885,48.45058612,710.995955
-120.2446141,48.45040674,711.0202948
-120.2446398,48.45022737,711.0259647
-120.2446656,48.450048,711.0097514
-120.2446915,48.44986864,710.9852814
-120.2447175,48.44968929,710.9728831
-120.2447438,48.44950996,710.9663086
-120.2447705,48.44933065,711.0720596
-120.2480315,48.41949006,1034.762198
-120.2480574,48.4193107,1034.95512
-120.2480833,48.41913134,1034.979411
-120.2481091,48.41895198,1034.924582
-120.2481349,48.41877262,1035.066038
-120.2482907,48.41769649,1031.96733
-120.2949318,48.39663056,1002.302374
-120.2949583,48.39645126,1001.689087
-120.25297,48.38523197,718.904539
-120.2530235,48.38487336,708.2694637
-120.2530499,48.38469403,703.6364812
-120.2536077,48.38074736,606.6776881
-120.2536331,48.38056797,605.9300714
-120.2536581,48.38038855,605.1312024
-120.253683,48.38020913,604.4539331
-120.2537799,48.37951043,600.8652909
-120.2538075,48.37931651,599.3498854
-120.2538341,48.37913269,598.5383069
-120.2539969,48.37805702,619.4017746
-120.2540235,48.3778777,621.1514668
-120.2548153,48.37249789,673.4680304
-120.2548425,48.37231861,673.3227824
-120.4033772,48.69784131,1994.48935
-120.4034313,48.69748662,2003.074438
-120.4034592,48.69730664,2009.914479
-120.4034871,48.69712598,2017.300639
-120.4035152,48.69694676,2026.626549
-120.4035435,48.6967705,2037.726183
-120.4035724,48.69659068,2048.717603
-120.4036016,48.69640921,2059.467765
-120.4036612,48.69605098,2084.356492
-120.4036925,48.69587196,2100.130535
-120.4062621,48.67739038,1653.162582
-120.4064763,48.67595587,1653.316385
-120.4144849,48.62071159,1416.896238
-120.4145987,48.61981372,1375.741365
-120.4146221,48.61963419,1365.930566
-120.4146461,48.61945469,1355.68279
-120.416482,48.59748533,634.6343012
-120.4168483,48.59497436,627.1561031
-120.4171624,48.59282211,631.034611
-120.4171885,48.59264276,631.0736889
-120.4172149,48.59246342,631.1616203
-120.4172414,48.59228409,631.225543
-120.4172682,48.59210477,631.3323395
-120.4172951,48.59192546,631.2191533
-120.4173222,48.59174616,631.1159288
-120.4173494,48.59156689,631.0487915
-120.4173769,48.59138761,630.9610213
-120.4174046,48.59120836,630.8252463
-120.4174322,48.59102909,630.8684124
-120.4174596,48.59084982,630.8668646
-120.4174866,48.59067052,630.8156774
-120.4175132,48.59049119,630.8669949
-120.4175394,48.59031184,630.8741616
-120.4161205,48.60850617,942.1704655
-120.4161455,48.60832674,941.5505673
-120.416538,48.60545537,827.5279377
-120.4182916,48.59307655,631.7467233
-120.4183188,48.59289726,631.7681831
-120.4183448,48.5927179,631.7740402
-120.4183705,48.59253852,631.7763041
-120.4183954,48.59236315,631.8114629
-120.4184206,48.592185,631.8214834
-120.4184463,48.59200305,631.8315437
-120.4184721,48.5918209,631.7541123
-120.4184976,48.59164399,631.620817
-120.4185235,48.59146891,631.5369835
-120.4185421,48.59134407,631.4902784
-120.4185762,48.59111686,631.4715031
-120.4186048,48.59092683,631.4813581
-120.4186322,48.59074497,631.66129
-120.4186593,48.59056568,632.6237237
-120.4186863,48.59038637,633.8799749
-120.4222091,48.56798349,1459.230994
-120.4275544,48.53175776,1687.300863
-120.430141,48.51400139,1736.132578
-120.4308064,48.50969931,1859.201337
-120.4308331,48.50951999,1861.276072
-120.4308597,48.50934067,1862.665116
-120.4323353,48.4991216,1810.124011
-120.476106,48.49888306,2195.204503
-120.4761314,48.49870603,2186.214691
-120.476157,48.49852876,2178.129015
-120.4761833,48.49834527,2169.051509
-120.5200826,48.49611297,2118.208691
-120.5201084,48.49593555,2114.481918
-120.5201327,48.49576843,2111.567392
-120.5201587,48.49559187,2110.657045
-120.5201876,48.49539564,2110.195575
-120.5202139,48.49521631,2108.567096
-120.5202399,48.49503697,2105.783065
-120.4341051,48.48728177,2000.031065
-120.4341314,48.48710242,2001.056227
-120.4774533,48.48883234,1700.241279
-120.4775014,48.48847337,1690.587289
-120.477576,48.48793508,1678.370236
-120.4776017,48.48775571,1674.723794
-120.4776282,48.48757639,1672.027603
-120.4776547,48.48739705,1668.079639
-120.4776808,48.48721771,1662.336184
-120.477707,48.48703836,1656.882665
-120.4777328,48.48685899,1650.916934
-120.4777589,48.48667964,1646.246025
-120.5213717,48.48714487,2184.856378
-120.4779601,48.48524435,1629.07712
-120.5213963,48.48696705,2183.261068
-120.4779856,48.48506496,1632.188919
-120.5214212,48.48679119,2183.526169
-120.4780114,48.4848856,1636.309193
-120.5214481,48.48660672,2186.948076
-120.5214744,48.48642739,2190.844004
-120.5215009,48.48624808,2192.644516
-120.478117,48.48416827,1654.047523
-120.5216282,48.48535116,2138.259002
-120.5216542,48.48517181,2131.918363
-120.5216806,48.48499249,2128.31878
-120.521707,48.48481317,2126.133496
-120.5217337,48.48463386,2126.282286
-120.5217605,48.48445457,2129.364825
-120.5229335,48.47656512,2425.23818
-120.5229575,48.47638564,2414.65236
-120.5229812,48.47620615,2404.011914
-120.5230048,48.47602665,2392.956788
-120.5241772,48.46759408,2134.748566
-120.5242041,48.46741479,2130.957608
-120.524231,48.46723845,2128.020681
-120.5242586,48.46706099,2127.932188
-120.5243458,48.4665188,2153.133467
-120.5243739,48.46633959,2160.637349
-120.5244015,48.46616035,2167.565272
-120.5244286,48.46598107,2174.453544
-120.5244551,48.46580175,2182.090573
-120.5244812,48.46562241,2191.348546
-120.5245067,48.46544303,2200.228279
-120.5245315,48.46526361,2209.405474
-120.5246028,48.46472513,2223.902418
-120.5246255,48.46454557,2216.837926
-120.5246485,48.46436602,2209.541838
-120.5246718,48.46418651,2201.493674
-120.524696,48.46400704,2192.677793
-120.4813663,48.46211067,1930.22225
-120.5247207,48.4638276,2184.000546
-120.4813948,48.46193147,1938.67775
-120.524746,48.46364821,2175.407453
-120.4814235,48.46175229,1948.440616
-120.5247716,48.46346884,2166.818006
